user_id,item_30770,item_49901,item_92557,item_89262,item_49018,item_27577,item_10498,item_66905,item_91589,item_45373,item_73102,item_90995,item_70099,item_34040,item_75753,item_91024,item_84338,item_82793,item_92219,item_50317,item_9645,item_55428,item_96342,item_53352,item_94932,groupId
user_18642,14,82,22,44,69,16,85,23,17,82,77,81,66,58,71,59,9,54,35,96,50,98,38,90,44,397
user_19875,61,75,35,94,60,38,3,13,85,60,41,6,28,97,94,80,9,46,65,6,74,53,27,22,4,397
user_18746,95,46,5,12,1,43,17,49,9,14,63,25,89,81,70,79,45,1,29,26,91,38,40,56,25,398
user_51914,21,56,9,83,26,47,88,67,75,82,9,57,46,12,18,10,28,31,77,77,48,59,4,85,35,398
user_93963,87,51,76,14,7,39,60,73,60,28,71,82,2,44,96,15,56,45,14,29,51,92,22,51,18,398
user_78007,100,32,68,19,24,80,70,34,42,54,49,96,27,91,72,29,56,73,17,62,43,70,17,23,6,398
user_7494,98,78,32,3,24,56,20,92,58,7,36,31,30,18,74,24,61,24,91,70,99,17,94,44,82,399
user_71919,6,54,3,33,7,94,94,84,99,13,31,86,35,35,63,88,92,9,5,28,66,89,1,35,38,399
user_43428,33,55,34,89,63,44,94,22,6,92,5,40,95,70,12,80,42,87,15,22,14,83,49,15,4,399
user_53437,51,62,91,36,88,88,72,99,63,78,85,25,38,31,94,7,72,51,78,70,82,59,51,90,70,399
user_77399,23,9,34,56,87,21,44,54,99,10,60,61,52,82,54,99,42,60,47,45,80,42,93,23,88,400
user_63346,10,41,20,16,33,36,55,8,64,12,13,60,9,69,29,24,7,78,49,57,54,82,100,97,14,400
user_39563,21,53,61,54,97,33,77,2,97,4,71,32,52,40,32,24,89,80,37,84,27,58,22,33,19,400
user_67396,91,65,39,9,43,64,17,71,75,32,85,91,4,79,12,2,62,94,93,58,78,48,84,19,75,400
user_62658,36,37,33,75,46,62,65,90,50,34,100,35,44,11,89,86,56,56,6,54,18,37,39,37,86,401
user_82021,17,49,49,81,68,22,35,66,89,95,74,55,66,57,54,97,92,12,80,23,17,45,92,49,47,401
user_25743,64,69,85,33,22,36,7,35,7,93,21,80,57,98,4,65,47,7,29,94,71,12,35,91,96,401
user_56253,89,39,49,71,8,16,78,30,93,73,85,31,70,18,66,46,99,24,53,57,93,16,87,62,94,401
user_77907,49,88,3,3,10,15,17,83,61,87,96,81,68,57,99,6,51,18,73,42,79,98,54,19,33,402
user_61394,83,22,75,83,81,35,61,8,28,98,35,77,30,52,19,18,99,35,93,3,18,75,35,64,9,402
user_61443,9,49,97,38,3,72,15,56,92,61,54,53,90,79,11,96,46,43,98,55,26,11,58,85,9,402
user_78255,100,6,98,77,25,91,94,66,5,11,79,64,74,5,53,87,41,82,92,72,47,88,34,34,49,402
user_82972,33,2,85,42,45,33,73,68,71,39,56,77,80,83,24,42,83,46,7,16,42,12,14,44,84,403
user_79411,98,96,19,22,74,9,5,36,41,6,83,45,8,67,18,92,37,96,31,81,42,73,5,24,71,403
user_39056,34,7,29,90,69,63,93,92,71,81,88,69,78,71,61,52,62,62,59,43,28,67,44,45,94,403
user_24373,16,11,6,66,57,77,81,86,42,11,9,32,79,41,72,79,46,64,20,79,56,55,74,39,59,403
user_68295,8,75,89,60,23,31,83,40,34,42,42,96,50,74,82,77,52,16,45,19,76,34,97,66,93,404
user_61774,59,93,56,21,12,44,82,79,12,98,85,37,65,68,82,21,69,13,9,60,17,37,64,43,50,404
user_14360,74,24,81,90,67,3,33,78,93,24,46,39,40,31,16,4,90,59,34,51,100,80,96,96,33,404
user_40636,83,44,44,70,63,84,91,84,87,81,84,80,1,35,64,96,93,44,65,9,51,98,91,96,63,404
user_19647,30,58,64,2,11,30,56,99,93,30,1,72,20,69,10,38,46,67,74,51,74,3,45,43,69,405
user_12280,65,60,51,68,76,53,97,41,100,83,28,92,86,39,85,1,76,32,43,68,9,17,27,49,85,405
user_93186,42,26,68,69,34,21,99,27,83,28,45,58,71,78,8,12,67,67,61,55,57,73,62,27,51,405
user_63764,72,33,29,87,65,37,79,80,50,51,44,17,20,29,94,72,13,66,39,91,67,75,39,39,33,405
user_88461,98,28,26,28,24,66,84,55,69,63,7,48,45,95,26,37,3,76,71,82,39,60,43,72,31,406
user_86745,76,15,91,97,38,93,3,55,16,11,35,94,4,29,6,49,33,77,36,80,23,88,86,57,6,406
user_73395,78,80,100,36,89,5,92,42,43,47,79,64,16,8,3,12,74,18,38,28,97,6,10,98,22,406
user_41336,19,57,86,69,47,75,82,68,52,22,90,44,89,5,30,31,80,54,79,26,12,74,30,80,58,406
user_8401,32,27,92,90,25,5,82,18,76,36,46,46,11,3,44,6,9,90,69,23,48,79,22,81,51,407
user_42400,93,46,43,78,91,21,68,54,56,22,94,64,77,69,15,71,42,50,48,95,43,92,70,82,7,407
user_77664,33,41,70,31,1,52,91,73,81,53,97,31,79,20,20,15,68,56,35,27,92,60,84,89,81,407
user_22123,5,34,88,81,80,61,26,72,67,75,6,78,70,65,70,83,57,73,12,79,47,48,27,14,46,407
user_6647,8,94,59,19,16,66,74,42,56,75,87,98,13,73,93,29,82,38,78,34,66,66,26,12,35,408
user_92930,97,4,88,65,9,66,55,11,15,58,46,32,13,39,99,53,22,63,77,73,10,20,31,59,85,408
user_40522,63,80,54,43,100,40,63,23,66,90,76,62,92,72,71,47,90,93,31,94,46,21,96,49,98,408
user_24505,7,19,17,33,2,55,95,81,58,45,13,6,75,55,38,56,80,71,39,4,38,67,76,91,98,408
user_58835,59,35,49,64,22,54,57,20,12,15,50,2,52,2,14,96,6,48,47,45,93,97,65,72,96,409
user_89883,83,72,84,51,72,13,83,39,41,18,19,77,83,89,88,70,13,56,79,63,69,81,8,76,81,409
user_38475,77,94,98,37,12,2,41,73,33,11,23,5,78,86,11,12,65,30,75,4,34,69,47,33,88,409
user_31508,98,26,9,1,41,38,95,30,90,65,37,26,44,67,87,43,65,95,67,87,32,59,75,11,43,409
user_93110,83,90,25,53,96,64,100,98,38,31,10,63,47,78,10,13,63,17,41,100,5,56,87,4,66,410
user_9898,86,3,18,1,34,56,35,67,93,86,27,32,13,94,97,92,38,13,33,49,83,76,96,34,37,410
user_79934,7,53,22,41,86,37,23,56,43,32,6,38,51,63,15,95,50,100,56,13,88,21,50,83,98,410
user_61984,93,21,13,93,58,31,58,20,69,70,84,2,79,84,100,66,68,81,56,80,21,42,40,85,1,410
user_37208,8,64,7,17,90,91,8,56,8,26,99,89,43,44,63,13,5,86,92,1,86,40,100,79,28,411
user_61032,81,76,22,38,97,95,72,19,4,36,31,16,24,43,50,59,13,52,100,58,71,25,80,20,82,411
user_96645,80,86,26,54,88,83,15,39,55,19,32,99,27,3,89,7,26,95,81,96,33,39,6,85,72,411
user_39355,79,12,43,60,53,98,58,56,76,39,96,90,54,44,7,49,44,25,84,28,81,58,22,2,77,411
user_10368,61,66,77,39,23,58,76,70,15,36,56,50,26,92,46,77,59,4,26,18,44,7,60,66,94,412
user_10173,27,57,46,25,4,53,2,47,72,25,57,26,52,100,73,84,82,86,2,58,61,31,29,94,2,412
user_72042,42,14,47,92,11,85,87,59,16,14,43,73,6,12,80,82,29,33,9,4,17,4,5,1,5,412
user_52469,4,16,36,15,39,35,100,74,97,12,97,33,20,98,78,75,87,85,21,45,43,32,52,55,55,412
user_70239,7,47,39,70,19,95,8,69,100,9,70,28,98,61,98,22,72,16,92,11,51,72,56,85,62,413
user_60962,62,33,9,84,44,40,58,89,21,36,30,63,40,41,64,87,2,31,56,58,59,47,69,27,85,413
user_64656,26,96,44,27,98,89,17,88,66,85,6,95,27,2,76,53,37,70,30,100,77,25,66,2,80,413
user_11204,84,37,82,77,7,46,87,51,97,54,67,43,18,64,16,97,41,22,98,11,7,90,26,45,78,413
user_85300,95,52,9,93,7,56,39,92,6,49,69,74,78,88,23,64,17,82,98,6,22,59,73,87,80,414
user_47439,64,91,90,93,78,1,3,33,45,97,60,5,81,8,32,74,1,86,10,24,98,6,31,69,35,414
user_20858,42,8,75,1,14,26,78,71,52,69,60,43,78,94,84,25,100,90,63,17,11,76,70,33,4,414
user_59811,1,77,95,13,33,96,19,23,48,97,62,62,46,99,34,60,49,59,76,76,98,15,43,11,70,414
user_49240,70,4,15,85,42,27,42,75,11,88,99,12,19,34,26,8,89,50,30,98,30,4,82,44,37,415
user_6338,27,46,15,70,76,39,5,34,39,39,18,94,24,52,5,52,85,53,86,69,53,13,18,56,21,415
user_34359,34,71,96,8,45,12,17,73,26,30,13,20,35,56,34,50,39,72,87,63,3,56,42,68,68,415
user_61108,45,65,22,68,96,10,22,95,56,50,94,42,49,77,71,39,44,35,56,17,15,56,50,33,24,415
user_90053,32,94,38,55,1,89,40,59,87,69,32,45,43,14,73,48,89,14,16,8,95,56,80,66,37,416
user_90971,73,62,82,18,75,14,65,35,97,20,24,52,8,55,25,70,98,92,57,14,86,54,92,61,75,416
user_5678,22,56,59,100,69,73,14,32,55,59,5,4,50,79,1,31,99,43,46,46,5,81,3,22,79,416
user_67546,44,53,16,49,46,85,1,80,81,17,77,56,10,66,87,17,79,60,81,14,83,31,61,25,30,416
user_57145,55,99,70,89,92,20,5,78,50,64,79,34,66,63,73,94,94,4,52,51,10,34,25,8,41,417
user_59412,98,86,48,91,62,39,11,72,49,92,22,44,13,98,26,73,14,79,72,93,60,27,17,80,7,417
user_92291,2,98,11,4,18,36,30,15,39,44,88,8,74,72,31,69,35,38,14,28,53,85,35,60,83,417
user_1539,31,65,69,26,28,97,51,14,64,42,65,95,61,19,72,3,92,56,36,15,80,56,31,56,79,417
user_75226,85,51,74,44,7,56,1,51,70,97,54,70,42,80,68,90,5,100,100,86,25,19,57,66,18,418
user_72158,6,8,6,91,99,80,88,66,56,17,51,89,79,7,57,83,92,63,27,16,82,66,77,71,66,418
user_54863,57,42,52,55,7,80,76,30,50,95,40,91,68,39,33,66,12,36,19,46,18,29,95,70,58,418
user_36091,94,7,30,81,61,21,59,49,67,51,85,72,20,24,14,16,92,11,40,55,97,86,81,74,81,418
user_94589,87,6,55,100,98,68,28,35,63,86,94,21,40,78,12,21,34,90,8,60,81,16,23,30,30,419
user_24810,15,46,65,41,53,39,23,74,33,86,54,55,37,37,66,76,39,75,3,44,86,2,28,73,41,419
user_15445,63,96,33,60,88,39,45,61,1,32,94,97,27,48,19,34,91,2,39,33,89,96,1,90,30,419
user_78931,87,67,100,55,55,56,63,39,56,71,47,57,23,57,98,56,61,57,91,39,55,48,79,37,42,419
user_73290,11,95,4,30,87,18,64,93,30,2,68,52,94,69,26,18,10,63,53,59,85,7,99,19,17,420
user_27856,33,27,37,2,66,67,60,98,25,16,95,67,71,60,88,20,15,48,63,80,46,60,59,31,92,420
user_91998,54,89,74,56,70,3,77,78,8,55,52,68,69,28,53,44,28,37,15,57,54,9,61,32,96,420
user_68396,60,57,97,8,36,85,26,24,50,80,70,21,76,98,77,84,24,100,74,22,69,17,24,86,58,420
user_44757,51,90,27,10,23,58,62,75,1,43,69,16,66,61,26,37,42,17,86,1,7,8,79,96,56,421
user_8720,57,81,43,82,95,78,38,54,32,95,4,45,23,83,42,35,43,58,12,27,93,43,34,1,24,421
user_3818,63,47,84,72,40,25,35,51,11,42,35,23,72,76,79,100,2,15,24,59,86,37,56,58,70,421
user_72520,14,88,46,54,80,59,58,10,26,58,50,8,13,80,4,58,98,34,30,41,77,24,26,78,79,421
user_75464,75,23,36,99,55,89,47,5,92,28,61,33,45,19,69,81,64,86,75,81,48,29,4,37,50,422
user_97261,19,21,80,95,7,4,89,27,73,32,24,35,28,31,98,30,69,21,62,61,99,72,51,98,31,422
user_7903,10,98,20,75,65,56,87,85,14,30,17,64,74,16,67,47,12,73,88,23,2,71,13,6,20,422
user_28456,1,23,47,49,20,26,66,3,90,33,66,67,74,8,29,46,29,13,22,75,45,38,67,56,71,422
user_15275,76,23,74,62,43,33,31,74,40,55,14,25,17,82,74,80,28,29,49,61,96,64,90,84,18,423
user_21203,3,31,39,17,53,60,30,36,33,33,37,33,76,23,45,25,11,11,46,9,29,39,44,57,52,423
user_74677,17,44,37,54,72,86,82,76,14,42,17,45,19,90,58,16,39,30,47,9,19,38,27,68,14,423
user_52152,31,45,68,84,43,7,20,50,19,74,77,9,37,73,84,11,90,14,48,69,77,48,45,71,5,423
user_44153,59,60,54,60,33,36,74,78,38,11,90,80,62,24,51,67,74,62,67,60,80,9,31,33,28,424
user_81944,16,72,64,35,20,43,31,75,69,27,59,21,50,79,90,18,96,50,98,75,68,35,23,18,65,424
user_31991,49,20,30,31,88,60,14,58,33,43,16,15,33,21,53,5,35,4,96,7,28,10,74,42,13,424
user_52849,49,26,33,36,85,3,15,93,63,54,59,14,45,94,92,37,92,10,51,96,12,7,94,81,90,424
user_3124,15,79,58,16,26,18,12,43,89,5,46,12,10,73,45,96,63,72,25,47,77,82,46,83,42,425
user_93443,34,66,74,78,39,44,82,64,88,30,1,36,24,46,71,20,95,56,1,50,3,12,60,92,95,425
user_60338,89,19,72,28,15,76,8,82,13,94,85,28,12,58,44,77,89,50,66,52,29,59,70,72,36,425
user_74665,52,9,8,84,95,64,99,98,62,99,99,10,9,64,96,86,85,66,20,67,74,7,93,57,49,425
user_48398,74,25,22,46,83,25,41,67,49,28,68,87,11,40,78,34,39,61,2,11,91,13,19,13,73,426
user_68421,34,51,35,42,89,55,75,95,20,12,13,35,76,6,76,17,87,31,1,31,12,14,66,20,94,426
user_69395,72,48,43,13,43,74,8,36,99,54,77,42,8,30,50,55,20,69,11,9,19,30,98,65,15,426
user_71491,98,88,42,12,53,80,99,87,59,18,80,77,46,44,28,63,49,40,51,38,48,24,41,59,72,426
user_43791,55,16,88,60,71,50,11,91,15,34,23,89,10,93,79,17,4,26,17,4,34,53,82,84,76,427
user_26026,15,78,16,6,73,49,5,26,11,20,52,1,89,1,40,22,58,35,29,18,85,34,75,72,63,427
user_67768,64,44,9,56,57,21,54,26,68,50,60,66,98,95,87,5,76,75,50,94,44,14,54,22,48,427
user_34643,54,43,74,33,19,39,80,8,11,62,32,62,7,92,4,19,73,80,99,59,21,11,92,2,79,427
user_48267,2,77,56,71,83,49,99,58,15,88,2,45,19,46,51,15,62,64,60,4,68,53,45,63,37,428
user_73138,25,89,79,21,57,99,59,17,38,85,23,90,9,37,36,64,22,88,80,50,17,76,16,24,55,428
user_24746,26,55,38,45,53,82,74,84,15,83,88,64,17,98,14,73,75,100,40,80,91,88,19,43,66,428
user_35916,60,7,22,72,7,88,58,89,98,2,55,38,87,43,98,89,56,13,56,62,96,75,2,25,29,428
user_15469,45,19,23,25,3,93,92,67,33,58,100,97,81,28,64,75,60,24,71,63,31,62,69,40,72,429
user_91258,21,79,65,33,69,41,21,77,92,81,83,85,79,80,5,86,8,74,8,31,60,16,47,73,19,429
user_46880,94,27,66,82,35,90,41,73,5,21,50,88,25,6,88,87,39,92,66,4,59,60,65,65,21,429
user_55282,91,86,85,20,90,12,81,23,73,63,100,6,7,31,59,81,25,65,81,57,20,14,91,10,25,429
user_77413,93,84,57,13,10,89,59,56,54,50,18,51,10,11,78,3,100,18,86,39,44,63,78,91,84,430
user_60300,85,19,4,31,27,80,59,83,7,93,10,93,3,65,46,30,96,65,31,66,76,74,87,13,81,430
user_76880,34,82,91,48,78,52,56,45,6,41,73,21,48,92,24,43,54,54,34,96,66,8,58,4,15,430
user_67193,21,51,5,49,39,86,17,21,68,38,64,69,50,12,40,53,23,81,84,66,23,25,95,90,34,430
user_49004,93,65,20,3,96,12,17,58,14,81,42,36,56,24,19,18,91,60,96,22,41,89,94,45,60,431
user_61798,49,39,94,91,31,47,67,4,36,99,31,31,100,89,71,74,84,89,99,46,30,53,40,49,72,431
user_45015,22,14,80,27,61,82,61,73,47,84,31,15,72,5,98,94,43,84,47,20,70,43,70,58,95,431
user_83310,95,63,68,7,1,82,3,47,36,57,28,40,93,83,50,58,96,13,31,3,45,17,5,96,68,431
user_6865,98,71,41,27,63,74,99,6,94,72,71,4,75,25,6,22,75,18,75,70,41,72,32,36,73,432
user_9724,75,16,63,65,40,89,96,61,61,39,32,99,58,29,49,45,53,88,60,15,46,15,14,15,93,432
user_12648,64,76,4,94,68,60,9,24,32,16,21,70,33,47,72,40,72,2,48,39,58,95,60,25,92,432
user_63579,49,28,78,55,29,62,49,43,100,30,33,27,58,80,91,4,7,39,43,42,48,85,24,82,5,432
user_18450,79,17,23,72,45,36,61,56,34,93,94,11,84,72,88,23,32,46,59,88,72,10,44,29,70,433
user_40274,39,27,62,14,73,53,65,51,70,68,37,76,81,66,20,38,88,30,70,92,25,21,2,30,54,433
user_3758,63,97,19,81,54,30,30,3,15,36,61,64,76,63,6,55,53,61,84,57,36,13,48,80,82,433
user_91253,88,47,99,30,21,68,25,46,28,53,52,55,31,24,70,27,83,68,30,40,84,68,2,16,89,433
user_85825,91,49,20,33,66,4,21,80,99,41,79,11,6,30,84,9,87,32,51,31,90,96,41,74,23,434
user_12376,11,8,20,17,9,43,76,36,44,27,79,76,16,100,27,5,71,18,96,1,95,43,17,91,25,434
user_81106,37,16,19,24,46,93,62,37,49,97,41,63,59,29,62,8,23,97,18,82,21,60,36,61,9,434
user_40544,87,55,69,12,23,85,13,34,95,26,80,61,89,53,89,87,12,16,33,46,22,5,89,20,66,434
user_87233,58,70,39,8,21,8,7,15,58,16,4,58,1,68,24,28,100,56,99,71,100,98,41,58,60,435
user_83025,77,32,5,39,54,39,5,38,25,9,80,12,50,63,80,99,90,96,54,76,87,97,88,36,21,435
user_69904,65,23,76,45,16,93,48,77,62,30,72,24,5,73,17,58,22,47,93,69,88,13,39,83,99,435
user_92695,78,64,35,64,75,26,56,25,93,59,47,49,82,80,36,12,18,87,79,66,56,59,32,63,35,435
user_68326,23,65,32,2,38,53,93,68,7,37,55,2,81,13,28,88,23,65,32,97,21,88,86,13,96,436
user_82201,2,85,87,1,34,75,65,73,73,27,36,54,93,38,57,47,62,34,48,38,73,64,18,76,53,436
user_91707,100,43,87,12,3,5,37,73,63,52,55,4,63,7,38,67,60,95,51,42,22,77,52,20,81,436
user_65531,36,35,83,58,98,80,81,100,36,29,37,48,68,100,60,11,20,17,66,30,57,89,14,23,41,436
user_58732,37,18,58,36,45,28,91,10,6,53,81,73,57,13,63,72,11,35,84,77,23,24,65,65,49,437
user_70240,90,79,94,57,84,58,60,87,56,63,31,38,55,56,94,75,2,63,84,9,100,75,95,25,73,437
user_54929,73,75,5,29,91,20,86,8,95,88,52,32,11,21,35,41,95,73,37,11,25,58,59,69,82,437
user_12015,12,99,62,100,42,8,75,58,56,85,33,36,23,29,97,97,78,20,57,27,14,75,96,10,44,437
user_94632,26,64,21,49,67,59,72,67,51,27,9,35,68,88,15,49,86,62,98,55,49,36,89,65,58,438
user_81802,43,48,21,17,51,55,47,3,92,91,48,8,79,55,58,86,39,52,78,44,44,92,12,52,99,438
user_41906,23,91,58,87,4,34,48,95,76,76,48,97,93,56,96,95,34,94,59,90,31,54,43,88,61,438
user_97160,55,96,44,24,49,32,84,12,2,79,89,23,18,10,12,50,93,81,50,44,25,79,50,18,50,438
user_97203,100,93,79,66,28,69,45,27,22,59,51,43,9,75,62,36,37,28,98,9,51,68,37,50,10,439
user_47009,11,6,22,72,90,50,100,7,65,42,14,96,36,20,61,57,30,49,20,99,83,79,42,50,15,439
user_64137,42,66,46,18,89,95,2,92,59,34,50,6,10,10,33,62,84,25,24,88,71,18,13,64,77,439
user_17812,8,47,82,37,18,19,43,21,35,2,4,28,43,66,13,74,21,67,79,96,48,100,73,82,44,439
user_77398,69,11,51,88,84,22,16,22,22,97,8,1,27,70,88,94,100,93,100,73,76,33,42,48,11,440
user_68589,76,81,52,63,93,96,99,10,10,17,60,24,41,59,37,15,43,28,27,60,52,94,76,51,61,440
user_99679,51,93,9,25,28,10,35,70,15,94,97,46,75,88,44,51,30,95,67,17,80,17,77,77,56,440
user_51276,57,27,100,1,100,67,2,79,31,31,49,98,90,94,4,100,40,42,53,33,40,49,100,81,55,440
user_82027,49,87,49,32,58,99,91,6,83,42,32,70,92,39,99,17,9,90,62,38,96,15,32,10,61,441
user_61321,60,84,31,19,46,11,54,26,21,70,1,4,20,14,41,34,27,95,36,40,97,74,98,32,65,441
user_23131,70,68,78,48,42,24,46,72,32,84,71,67,66,40,97,47,89,16,80,57,17,62,19,15,14,441
user_80506,87,4,90,52,63,21,35,78,72,20,35,80,85,10,84,48,14,7,39,23,79,81,81,56,5,441
user_36680,62,96,30,21,42,95,33,69,96,25,94,13,54,97,87,91,72,90,87,6,16,14,72,78,81,442
user_25876,49,89,46,72,32,78,81,94,63,38,1,98,90,60,86,8,4,76,51,43,20,34,43,31,3,442
user_17886,88,79,16,40,12,53,77,94,14,43,76,75,77,54,31,35,28,48,61,82,39,65,76,70,11,442
user_97955,43,38,87,22,21,2,69,24,52,26,61,97,13,74,39,32,98,63,91,50,30,24,28,2,55,442
user_4850,65,50,71,99,19,91,89,62,42,100,39,41,79,7,81,61,55,1,79,37,42,46,29,20,54,443
user_42543,84,75,3,5,67,41,59,35,55,9,11,79,6,32,4,93,55,3,87,6,68,76,98,61,84,443
user_36068,82,3,5,35,43,74,77,72,63,34,49,39,46,14,30,88,23,32,13,63,19,31,74,56,80,443
user_66221,70,40,72,24,15,49,55,20,42,46,85,20,91,36,12,78,73,67,58,15,30,94,9,62,10,443
user_48974,74,20,100,39,55,17,84,18,44,61,30,51,9,64,43,92,98,1,52,89,13,74,97,59,91,444
user_51418,36,24,76,10,58,87,50,97,39,36,59,44,4,35,23,27,50,20,2,33,51,97,39,36,68,444
user_12104,60,40,3,80,26,61,98,100,90,74,31,92,77,53,46,11,83,39,36,82,39,98,76,7,99,444
user_12410,18,43,100,4,4,88,51,74,11,19,37,41,25,82,56,5,79,40,66,64,64,62,83,41,44,444
user_5858,35,22,25,62,94,96,81,45,62,99,5,50,79,69,81,84,25,99,4,100,61,23,1,35,95,445
user_25484,78,53,71,7,81,90,87,97,30,45,75,94,88,81,59,94,22,75,97,41,70,49,21,90,32,445
user_68418,68,41,47,56,31,76,52,54,2,66,44,46,25,72,100,80,56,76,21,47,56,83,6,22,64,445
user_75021,46,52,94,97,47,16,100,34,3,16,67,27,52,59,27,74,64,34,29,76,37,25,91,14,14,445
user_5707,74,44,10,53,26,62,46,62,4,8,24,94,30,66,99,33,28,34,2,17,15,34,36,52,48,446
user_37382,8,80,63,86,24,26,49,42,1,39,78,26,85,60,16,49,16,68,17,94,7,97,47,66,69,446
user_62008,6,30,86,87,50,96,76,88,9,98,52,76,73,68,96,30,20,70,91,94,25,7,24,50,3,446
user_45654,4,16,84,33,86,95,80,69,60,13,12,81,24,71,61,24,72,37,69,27,10,86,85,15,26,446
user_97717,58,7,84,33,91,73,85,47,64,9,92,26,24,81,24,68,68,15,40,51,65,56,49,66,4,447
user_23544,13,75,79,77,83,88,64,45,27,100,3,52,64,28,75,73,19,67,46,46,99,98,60,94,3,447
user_14790,60,52,22,27,62,21,46,73,96,68,9,55,60,81,62,60,41,6,67,90,13,44,10,67,35,447
user_81186,58,89,53,75,56,1,85,81,3,44,93,15,45,54,69,70,36,70,44,15,55,89,97,76,83,447
user_58233,9,92,69,98,42,64,70,84,13,2,81,70,27,21,65,46,97,100,23,80,21,60,40,46,6,448
user_40044,38,36,38,90,13,15,24,38,73,91,88,72,56,6,13,7,84,79,93,88,74,86,4,100,14,448
user_15221,17,2,5,79,45,79,65,28,35,45,20,86,48,99,51,77,97,8,55,39,15,9,87,43,75,448
user_74604,13,49,63,6,83,45,55,93,45,100,86,75,62,98,20,16,31,56,24,12,37,18,32,48,1,448
user_15077,7,79,38,74,35,58,43,24,87,39,14,22,16,3,71,92,67,66,17,51,60,57,7,81,31,449
user_73375,28,85,87,31,94,69,66,97,62,50,13,9,83,4,61,19,4,39,85,15,21,36,1,87,83,449
user_51006,16,95,33,49,52,5,32,71,56,16,44,85,77,36,58,13,23,55,40,23,80,86,27,32,8,449
user_11400,9,1,42,38,84,46,61,50,54,55,61,18,82,85,55,21,16,51,84,76,10,76,31,44,8,449
user_73160,90,96,79,81,17,34,81,47,81,54,63,38,21,99,27,43,9,88,95,49,23,17,94,34,56,450
user_8343,57,26,81,53,89,45,55,16,66,92,82,51,100,48,5,92,29,76,83,44,68,46,6,88,70,450
user_26791,59,61,81,32,69,70,89,68,42,42,73,40,85,44,54,61,26,64,65,64,51,16,58,100,92,450
user_49716,25,59,99,72,73,38,50,99,58,94,34,84,72,28,4,15,69,87,100,74,15,46,65,84,1,450
user_67084,36,84,38,43,9,45,14,13,35,96,50,78,82,44,20,14,60,67,71,86,9,34,28,66,22,451
user_32088,13,40,96,15,5,45,53,71,70,92,86,91,28,32,59,44,66,59,42,30,41,25,46,39,98,451
user_62841,32,22,19,9,51,91,26,53,80,39,92,10,93,67,51,64,44,21,73,70,95,38,17,15,44,451
user_87978,84,68,64,93,22,53,5,73,15,79,40,80,7,38,37,79,29,89,2,59,19,22,76,73,25,451
user_36681,4,83,52,1,3,67,88,57,60,73,43,36,56,32,2,77,5,38,26,28,56,22,18,6,13,452
user_17623,59,73,46,65,30,67,2,39,87,19,1,47,5,86,49,23,16,12,91,92,79,94,87,97,7,452
user_79385,3,46,35,72,29,23,19,58,34,51,17,26,82,89,86,23,1,44,26,89,1,71,16,26,22,452
user_45104,49,53,98,69,83,44,54,40,26,25,82,76,97,73,45,78,73,72,41,88,55,32,11,83,54,452
user_27658,28,59,30,26,67,1,86,12,48,37,72,1,63,65,66,74,62,61,26,9,13,34,30,17,34,453
user_60858,84,71,55,25,57,71,58,49,40,24,50,98,75,54,15,46,52,84,39,33,61,67,24,68,6,453
user_3916,93,14,77,42,63,6,73,57,86,42,61,65,73,28,34,14,98,39,57,82,99,5,97,5,56,453
user_91203,93,26,78,65,57,63,24,63,92,7,31,28,12,5,96,100,79,16,43,13,75,79,85,97,91,453
user_18348,56,78,1,61,43,15,64,78,54,80,53,80,2,98,58,80,25,94,72,92,79,38,93,39,5,454
user_12082,38,63,26,59,92,7,83,49,74,11,88,98,65,34,45,21,83,92,85,57,74,91,60,72,19,454
user_23267,36,32,90,5,8,84,76,92,79,15,89,17,31,3,82,5,62,9,8,6,63,22,54,30,57,454
user_20525,75,97,61,49,100,19,58,12,75,22,68,5,58,68,91,28,38,57,96,56,11,3,88,68,21,454
user_22385,36,38,71,18,5,75,16,80,1,28,6,57,83,21,20,100,89,64,37,3,41,16,100,69,36,455
user_70150,97,67,65,25,29,16,38,2,57,75,61,25,23,5,93,31,29,49,80,18,43,50,43,13,55,455
user_40963,47,69,32,14,48,28,16,52,36,78,92,35,70,62,85,86,92,2,78,12,54,13,73,45,6,455
user_81057,48,26,8,48,56,74,24,2,79,18,14,87,54,39,81,77,98,65,69,6,31,49,30,81,78,455
user_24980,35,5,80,83,86,61,87,21,23,23,49,47,64,87,43,50,47,63,55,67,68,7,86,90,99,456
user_84748,14,73,4,42,74,77,76,92,33,68,49,51,65,79,93,48,46,99,83,82,56,100,35,73,78,456
user_69779,56,49,2,20,42,63,37,68,56,66,90,96,64,35,73,72,15,73,20,2,45,51,8,38,71,456
user_54236,12,81,71,98,79,87,27,77,46,30,6,53,39,54,13,94,38,54,85,54,86,98,67,90,61,456
user_82735,85,63,78,47,40,22,49,51,93,6,24,94,44,93,5,34,33,57,77,52,82,10,25,4,24,457
user_51986,1,65,58,2,23,51,28,88,97,80,100,75,34,31,51,56,99,17,76,47,81,30,38,39,24,457
user_40188,22,70,93,6,61,27,54,89,32,7,93,40,93,30,9,66,90,34,42,14,74,43,20,36,19,457
user_59536,6,12,65,21,81,97,79,28,54,59,78,12,81,44,33,71,44,7,53,99,38,42,92,77,52,457
user_71758,10,43,17,23,53,18,85,22,71,62,57,43,3,63,3,88,38,19,28,53,58,17,83,49,70,458
