groupId,group_size,vector_llama,vector_mistral,vector_gemma,vector_phi,vector_ADD,vector_MPL,vector_LMS,vector_APP,vector_random
5160,4,"[79785, 94019, 47239, 50786, 36967, 73848, 46658, 23106, 51576, 61135]","[36967, 25125, 47530, 61135, 80552, 37966, 41888, 9115, 21333, 59952]","[36967, 59952, 47612, 32805, 47530, 36878, 41888, 58398, 15051, 9390]","[18154, 47239, 85470, 94019, 23106, 51576, 5931, 4752, 61135, 36967]","[36967, 94019, 51576, 46658, 18154, 23106, 75776, 25125, 85470, 61135]","[6453, 85470, 94019, 73848, 67012, 79785, 25125, 46658, 78408, 32805]","[75776, 36967, 26663, 4403, 61135, 16111, 51576, 42378, 25125, 13193]","[75776, 18154, 29964, 25125, 59952, 36967, 47612, 5931, 51576, 23106]","[55103, 9390, 39238, 82962, 16359, 51341, 51576, 26663, 36967, 28867]"
5161,4,"[27769, 80552, 36967, 36878, 73848, 55103, 41330, 47612, 25125, 42375]","[80552, 36967, 41330, 25125, 82177, 28867, 37966, 9115, 9390, 11624]","[80552, 36878, 28867, 41330, 25125, 36967, 41888, 9390, 82177, 59952]","[27769, 55080, 55103, 90598, 23106, 51576, 62344, 75516, 28867, 36878]","[27769, 80552, 41330, 25125, 73848, 28867, 42378, 2649, 55080, 16798]","[27769, 80552, 81206, 41330, 4403, 55080, 25125, 73848, 2649, 28867]","[27769, 41330, 73848, 78408, 6453, 44838, 42378, 16798, 18154, 50786]","[27769, 42378, 2649, 82177, 28867, 55103, 23106, 25125, 80552, 16798]","[4752, 44838, 90598, 80552, 51576, 71463, 42375, 36967, 81206, 5931]"
5162,4,"[13201, 47239, 16111, 50786, 35983, 90598, 55080, 44838, 75516, 90364]","[32805, 42378, 61135, 75776, 35983, 47612, 80552, 2173, 39238, 75516]","[42378, 32805, 9390, 55990, 90364, 42378, 32805, 9390, 55990, 90364]","[42378, 32805, 55080, 16111, 50786, 94019, 44838, 79785, 13201, 85470]","[16111, 42378, 32805, 85470, 50786, 82962, 55080, 81206, 75776, 44838]","[9390, 42378, 6557, 23106, 47530, 32805, 50786, 9115, 44580, 62344]","[16111, 85470, 82962, 15051, 11624, 50786, 4403, 47239, 81206, 80552]","[16111, 6453, 32805, 42378, 85470, 75776, 50786, 55080, 4403, 2173]","[16798, 35983, 80552, 90364, 73848, 55103, 51341, 50786, 5931, 41888]"
5163,4,"[58379, 2173, 42378, 55103, 78408, 51341, 46658, 16111, 75516, 13193]","[2173, 62344, 58398, 37966, 42378, 36967, 80552, 11624, 59952, 13193]","[42378, 2173, 42378, 2173, 42378, 2173, 42378, 2173, 42378, 2173]","[58379, 55103, 2173, 51341, 78408, 42378, 66219, 4752, 55080, 75516]","[2173, 58379, 46658, 42378, 81206, 78408, 51664, 55103, 51341, 4752]","[51341, 58379, 55080, 55103, 62344, 37966, 16111, 2173, 2649, 13201]","[2173, 58379, 51664, 46658, 4752, 81206, 80552, 18154, 35508, 42378]","[51664, 58379, 2173, 4752, 62344, 42378, 80552, 78408, 55103, 51341]","[2173, 66219, 80552, 73848, 6557, 9390, 55103, 32805, 16111, 55080]"
5164,4,"[27769, 20066, 78408, 84452, 32805, 42378, 35983, 75516, 41888, 13193]","[9390, 13193, 59952, 47612, 82177, 37966, 41888, 21333, 11624, 55990]","[84452, 9390, 13193, 41888, 32805, 59952, 41330, 36967, 35983, 47612]","[27769, 58379, 63336, 32805, 41888, 84452, 71463, 17602, 16359, 41330]","[84452, 44838, 17602, 16359, 32805, 41888, 71463, 9390, 27769, 73848]","[23106, 94019, 78408, 42378, 29964, 16111, 63336, 27769, 84452, 32805]","[44838, 84452, 17602, 42375, 71463, 32805, 6557, 9390, 73848, 16359]","[17602, 44838, 84452, 27769, 32805, 55990, 21333, 9390, 41888, 2649]","[41888, 82962, 36878, 20066, 55103, 44580, 32805, 6557, 84452, 47612]"
5165,4,"[27769, 16798, 73848, 42375, 16111, 61135, 75516, 9390, 4403, 58379]","[39238, 75776, 11624, 9390, 55990, 90364, 4403, 13193, 25125, 59952]","[9390, 75776, 61135, 90364, 55990, 13193, 59952, 11624, 21333, 47612]","[58379, 16798, 73848, 61135, 75516, 39238, 16111, 27769, 2649, 90598]","[9390, 39238, 9115, 73848, 61135, 16798, 58379, 13193, 81206, 75776]","[11624, 16111, 75776, 55990, 44838, 24690, 51341, 16798, 61135, 42375]","[39238, 9115, 9390, 13193, 16798, 61135, 51664, 50786, 73848, 41888]","[9115, 39238, 29964, 61135, 50786, 81206, 44580, 27769, 73848, 16359]","[13201, 6453, 84452, 51664, 55080, 51576, 9115, 25125, 78408, 23106]"
5166,4,"[31852, 44580, 4752, 58398, 36967, 36878, 82177, 51664, 37966, 9390]","[36878, 47530, 15051, 42378, 61135, 75776, 35983, 47612, 80552, 2173]","[4752, 37966, 58398, 9390, 47612, 36878, 47530, 58398, 37966, 4752]","[27769, 31852, 44580, 21333, 47239, 82962, 85470, 84452, 58398, 94019]","[31852, 44580, 9390, 82962, 58398, 4752, 94019, 24690, 2649, 6557]","[4752, 21333, 44580, 27769, 6453, 47530, 31852, 58398, 94019, 20066]","[31852, 82962, 24690, 9390, 82177, 6557, 44580, 94019, 5931, 59952]","[31852, 9390, 24690, 82962, 18154, 11624, 21333, 58398, 84452, 35508]","[61135, 36878, 51664, 36967, 67012, 37966, 2173, 2649, 62344, 82962]"
5167,4,"[13201, 67012, 73848, 46658, 24690, 81206, 66219, 55103, 78408, 42375]","[5931, 82177, 47612, 36967, 28867, 37966, 41888, 9115, 9390, 21333]","[41330, 59952, 4752, 32805, 47530, 42378, 9390, 25125, 55990, 90364]","[13201, 71463, 73848, 46658, 84452, 41330, 5931, 62344, 42378, 9115]","[46658, 62344, 9390, 73848, 42378, 55990, 35508, 13201, 81206, 44838]","[5931, 35508, 51341, 50786, 59952, 2649, 2173, 84452, 42378, 41330]","[46658, 62344, 44838, 55990, 81206, 47530, 80552, 2649, 25125, 16111]","[46658, 4403, 62344, 73848, 35508, 44838, 42378, 9390, 13201, 6453]","[59952, 39238, 79785, 47239, 84452, 23106, 2649, 50786, 90364, 36878]"
5168,4,"[29964, 58379, 94019, 66219, 63336, 55103, 50786, 17602, 84452, 35983]","[58398, 47612, 35983, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[35983, 47612, 82177, 32805, 47530, 36967, 36878, 82177, 47612, 35983]","[29964, 58379, 90598, 55103, 63336, 58398, 47530, 47612, 82177, 28867]","[58398, 94019, 47612, 50786, 55103, 11624, 29964, 90598, 28867, 16111]","[82177, 58379, 94019, 6557, 35508, 58398, 47612, 47530, 2649, 32805]","[58398, 50786, 11624, 94019, 16798, 28867, 5931, 55103, 47239, 42378]","[58398, 29964, 47530, 6453, 16111, 90598, 28867, 55103, 24690, 47612]","[94019, 47239, 27769, 55103, 9115, 61135, 6453, 63336, 51664, 4752]"
5169,4,"[29964, 26663, 75516, 9390, 25125, 55080, 42375, 61135, 51664, 21333]","[5931, 4752, 62344, 47530, 15051, 42378, 61135, 75776, 35983, 47612]","[9390, 21333, 11624, 55990, 90364, 4752, 36878, 51664, 28867, 36967]","[26663, 29964, 55080, 75516, 21333, 25125, 9115, 9390, 13193, 55990]","[21333, 9390, 55080, 25125, 75516, 41330, 9115, 29964, 15051, 13193]","[20066, 9390, 36878, 16359, 61135, 35508, 47530, 29964, 42375, 4752]","[21333, 9390, 41330, 25125, 55080, 28867, 15051, 29964, 75516, 17602]","[41330, 21333, 9390, 55080, 51664, 47530, 90598, 78408, 58379, 75516]","[94019, 35508, 55080, 37966, 44838, 39238, 2649, 6453, 35983, 24690]"
5170,4,"[79785, 20066, 16111, 2173, 35983, 41330, 63336, 24690, 15051, 36967]","[35983, 2173, 41330, 62344, 15051, 37966, 28867, 11624, 59952, 13193]","[41330, 35983, 2173, 15051, 9115, 36967, 80552, 21333, 13193, 37966]","[71463, 90598, 41330, 35983, 2173, 37966, 9115, 21333, 11624, 13193]","[41330, 2173, 35983, 20066, 9115, 15051, 11624, 63336, 21333, 16798]","[51664, 85470, 41330, 16359, 63336, 79785, 24690, 21333, 6453, 20066]","[11624, 35983, 41330, 37966, 2173, 9115, 15051, 20066, 16798, 90598]","[2173, 41330, 35983, 11624, 37966, 17602, 16111, 20066, 15051, 36967]","[20066, 36967, 55103, 67012, 85470, 9390, 78408, 47612, 42378, 35983]"
5171,4,"[67012, 6557, 47239, 82962, 73848, 66219, 51341, 20066, 51664, 37966]","[51664, 28867, 37966, 41888, 9115, 21333, 11624, 59952, 13193, 25125]","[84452, 75516, 15051, 4752, 32805, 41330, 9390, 51664, 25125, 59952]","[67012, 55080, 71463, 82962, 47239, 6557, 73848, 44838, 81206, 51664]","[67012, 66219, 73848, 82962, 44838, 71463, 55080, 11624, 6557, 44580]","[47239, 50786, 82962, 67012, 24690, 51341, 2649, 51664, 11624, 71463]","[67012, 73848, 18154, 66219, 82962, 44580, 79785, 71463, 55080, 31852]","[73848, 67012, 66219, 44580, 82962, 51664, 37966, 11624, 59952, 44838]","[17602, 59952, 58379, 44580, 62344, 25125, 21333, 35983, 39238, 82177]"
5172,4,"[13201, 58379, 55103, 66219, 78408, 23106, 17602, 16359, 35983, 80552]","[35983, 11624, 25125, 75776, 36878, 58398, 47530, 37966, 21333, 13193]","[35983, 80552, 13193, 25125, 36878, 80552, 35983, 25125, 13193, 36878]","[13201, 20066, 23106, 25125, 51664, 11624, 90598, 75516, 35983, 44838]","[11624, 35983, 36878, 23106, 21333, 51664, 47530, 4752, 85470, 90364]","[4752, 90598, 25125, 80552, 20066, 90364, 44838, 11624, 28867, 36878]","[11624, 21333, 35983, 85470, 36878, 23106, 4752, 28867, 27769, 51664]","[11624, 58398, 35983, 85470, 36878, 23106, 21333, 47530, 80552, 27769]","[41888, 6557, 42378, 16111, 36967, 37966, 63336, 55990, 16798, 24690]"
5173,4,"[67012, 16798, 31852, 71463, 82962, 44838, 46658, 90598, 20066, 23106]","[39238, 51664, 75516, 2173, 80552, 36967, 82177, 28867, 37966, 41888]","[90364, 82177, 90364, 82177, 90364, 82177, 90364, 82177, 90364, 82177]","[67012, 16798, 31852, 71463, 90598, 20066, 32805, 75516, 82177, 90364]","[67012, 46658, 39238, 32805, 23106, 41888, 16359, 90364, 82177, 16798]","[17602, 39238, 90364, 2173, 82177, 61135, 36878, 20066, 67012, 21333]","[23106, 41888, 16111, 67012, 39238, 16359, 51576, 16798, 32805, 46658]","[39238, 31852, 82177, 32805, 46658, 42375, 44838, 63336, 41888, 75516]","[36967, 47530, 51576, 29964, 81206, 25125, 51341, 61135, 37966, 15051]"
5174,4,"[26663, 81206, 32805, 82177, 37966, 9115, 59952, 55990, 58379, 51341]","[32805, 61135, 75516, 82177, 37966, 28867, 59952, 13193, 55990, 90364]","[32805, 9390, 37966, 82177, 55990, 90364, 11624, 59952, 35983, 47612]","[32805, 81206, 61135, 58379, 90598, 23106, 51341, 9115, 35508, 17602]","[32805, 75516, 82177, 9115, 81206, 37966, 51341, 82962, 61135, 58379]","[32805, 29964, 51341, 90598, 82177, 81206, 61135, 26663, 58379, 46658]","[32805, 82962, 82177, 75516, 9115, 42375, 51576, 51341, 13201, 23106]","[32805, 42375, 75516, 82962, 82177, 9115, 58379, 44838, 39238, 81206]","[94019, 35508, 55103, 35983, 47239, 36878, 16359, 4752, 67012, 16111]"
5175,4,"[42375, 73848, 78408, 5931, 4752, 32805, 47612, 80552, 9390, 59952]","[4752, 32805, 47612, 9390, 82177, 58398, 75776, 35983, 41330, 2173]","[4752, 32805, 47612, 9390, 59952, 15051, 42378, 36967, 82177, 58398]","[42375, 4752, 47612, 58398, 66219, 75776, 84452, 41330, 5931, 32805]","[42375, 47612, 4752, 58398, 5931, 78408, 32805, 75776, 84452, 41330]","[4752, 42375, 66219, 32805, 15051, 55103, 55080, 47612, 2649, 59952]","[42375, 47612, 5931, 16359, 9115, 82962, 4752, 39238, 75776, 84452]","[42375, 5931, 47612, 16359, 18154, 26663, 73848, 78408, 9115, 35983]","[42375, 9115, 4752, 35983, 21333, 79785, 18154, 9390, 13193, 59952]"
5176,4,"[27769, 29964, 50786, 82177, 51664, 59952, 85470, 44838, 75516, 36878]","[51664, 75776, 37966, 28867, 61135, 59952, 15051, 47612, 35983, 2173]","[84452, 75776, 51664, 4752, 37966, 82177, 59952, 15051, 41888, 9390]","[51664, 85470, 78408, 58379, 29964, 55103, 50786, 51576, 17602, 62344]","[51664, 85470, 59952, 50786, 29964, 27769, 6557, 2649, 51576, 15051]","[78408, 51664, 29964, 85470, 47612, 71463, 51341, 51576, 42378, 37966]","[59952, 51664, 50786, 85470, 27769, 6557, 58379, 15051, 29964, 26663]","[59952, 50786, 51664, 85470, 29964, 51576, 27769, 2649, 18154, 55103]","[80552, 50786, 2649, 18154, 63336, 2173, 17602, 37966, 16111, 94019]"
5177,4,"[13201, 31852, 55080, 81206, 90598, 44838, 84452, 47530, 82177, 5931]","[2173, 84452, 61135, 90364, 55990, 37966, 82177, 51664, 28867, 13193]","[47612, 82177, 15051, 28867, 47530, 41888, 84452, 90364, 41330, 55990]","[47239, 6557, 85470, 81206, 42378, 75776, 47612, 82177, 9115, 21333]","[82177, 85470, 81206, 47239, 21333, 55080, 2173, 20066, 41888, 6557]","[85470, 28867, 84452, 6453, 51341, 44580, 90364, 55990, 21333, 81206]","[82177, 85470, 81206, 21333, 25125, 47239, 2173, 20066, 41888, 66219]","[81206, 82177, 85470, 80552, 55080, 16111, 13201, 84452, 41330, 4752]","[51576, 27769, 32805, 39238, 2649, 23106, 13193, 90598, 6453, 47530]"
5178,4,"[2649, 42375, 75516, 35983, 80552, 51341, 66219, 78408, 90364, 35508]","[35983, 42378, 61135, 75776, 36967, 36878, 82177, 51664, 28867, 37966]","[41330, 90364, 13193, 3535, 42378, 59952, 36878, 41888, 35983, 47612]","[71463, 35508, 90364, 58379, 42378, 66219, 84452, 41330, 79785, 13193]","[90364, 35508, 42378, 18154, 13193, 2649, 41330, 78408, 51664, 71463]","[24690, 75776, 90364, 41330, 79785, 71463, 16798, 18154, 51341, 42378]","[35508, 2649, 90364, 18154, 42378, 78408, 13193, 51664, 50786, 71463]","[18154, 78408, 90364, 42378, 2649, 35508, 28867, 41330, 66219, 44580]","[31852, 58398, 17602, 42378, 37966, 23106, 28867, 44580, 55080, 35983]"
5179,4,"[42375, 73848, 2173, 75516, 36967, 82177, 28867, 37966, 90364, 5931]","[2173, 62344, 58398, 32805, 47530, 15051, 42378, 61135, 75776, 35983]","[41330, 90364, 47612, 36967, 2173, 37966, 59952, 13193, 25125, 41888]","[73848, 62344, 58379, 79785, 66219, 5931, 90598, 82962, 85470, 42375]","[90364, 37966, 42375, 2173, 21333, 5931, 82962, 26663, 28867, 44580]","[42375, 41330, 16359, 73848, 50786, 62344, 75516, 78408, 79785, 2173]","[90364, 26663, 36967, 85470, 37966, 21333, 9115, 82962, 28867, 4752]","[90364, 26663, 80552, 82962, 66219, 5931, 32805, 44580, 73848, 42375]","[26663, 58379, 6453, 46658, 63336, 47239, 55990, 4752, 51664, 82177]"
5180,4,"[6557, 50786, 58379, 78408, 35508, 47530, 75776, 82177, 51664, 5931]","[58398, 47612, 35983, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[4752, 58398, 35983, 36967, 36878, 47612, 55990, 13193, 35983, 47530]","[58379, 50786, 17602, 58398, 2173, 82177, 51664, 13193, 55990, 75516]","[50786, 58398, 27769, 18154, 17602, 58379, 35508, 78408, 2173, 26663]","[4752, 16798, 50786, 6557, 58398, 75776, 13201, 71463, 58379, 82177]","[50786, 18154, 58398, 47530, 78408, 44838, 17602, 58379, 51664, 37966]","[50786, 18154, 71463, 36878, 2173, 58398, 4752, 5931, 35508, 27769]","[23106, 63336, 26663, 79785, 42375, 11624, 90598, 17602, 61135, 2649]"
5181,4,"[31852, 67012, 58398, 29964, 44838, 42375, 75516, 36967, 32805, 61135]","[58398, 47612, 28867, 37966, 41888, 9115, 9390, 21333, 13193, 55990]","[36878, 55990, 13193, 58398, 39238, 47612, 36878, 13193, 58398, 47612]","[31852, 29964, 58379, 55103, 78408, 63336, 58398, 47612, 75516, 36878]","[58398, 47612, 5931, 61135, 35508, 58379, 27769, 4752, 36878, 47239]","[75516, 36878, 63336, 44580, 55990, 39238, 31852, 47612, 4752, 90598]","[5931, 58398, 35508, 47612, 4752, 32805, 85470, 47239, 63336, 21333]","[58398, 5931, 4403, 31852, 4752, 61135, 35508, 27769, 47612, 36878]","[23106, 9390, 44580, 41888, 61135, 2649, 90364, 90598, 13193, 6453]"
5182,4,"[6453, 51341, 58398, 75516, 50786, 42375, 16111, 59952, 46658, 61135]","[58398, 75516, 28867, 47612, 11624, 59952, 13193, 25125, 55990, 90364]","[47612, 58398, 15051, 9390, 47530, 55990, 4752, 35983, 41888, 90364]","[58379, 79785, 47239, 55103, 58398, 75516, 51341, 2649, 44580, 90598]","[58398, 44838, 50786, 11624, 46658, 13201, 75516, 6453, 66219, 18154]","[94019, 50786, 84452, 63336, 4403, 25125, 41330, 35508, 28867, 75516]","[13201, 15051, 58379, 58398, 66219, 41330, 44838, 11624, 59952, 50786]","[18154, 59952, 90598, 16111, 44838, 58398, 51341, 21333, 66219, 11624]","[25125, 90598, 84452, 41888, 17602, 35508, 59952, 15051, 13201, 6453]"
5183,4,"[79785, 6453, 27769, 66219, 51341, 42375, 36967, 36878, 59952, 16111]","[36967, 58398, 2173, 4752, 37966, 59952, 25125, 55990, 90364, 4403]","[36967, 9115, 59952, 21333, 36878, 55990, 90364, 47612, 15051, 37966]","[79785, 66219, 51341, 17602, 16359, 21333, 25125, 55990, 13193, 9115]","[79785, 6453, 17602, 36967, 42375, 35983, 66219, 36878, 82962, 16359]","[25125, 6557, 66219, 59952, 55990, 27769, 29964, 13201, 67012, 51576]","[79785, 35983, 36967, 82962, 42378, 36878, 61135, 58398, 18154, 55103]","[79785, 17602, 36878, 16359, 42375, 35983, 36967, 80552, 59952, 6453]","[67012, 51341, 4752, 11624, 2649, 51576, 58398, 55990, 75516, 36878]"
5184,4,"[6557, 51341, 17602, 15051, 75516, 94019, 42375, 20066, 29964, 63336]","[15051, 28867, 39238, 47530, 51664, 61135, 75516, 80552, 90364, 11624]","[47530, 15051, 75516, 11624, 59952, 25125, 55990, 90364, 47612, 39238]","[63336, 17602, 51341, 75516, 2173, 90598, 66219, 58379, 23106, 94019]","[75516, 11624, 25125, 15051, 16359, 63336, 51576, 47530, 94019, 51341]","[11624, 63336, 6453, 6557, 17602, 75516, 51576, 29964, 59952, 73848]","[47530, 75516, 11624, 16359, 94019, 25125, 42375, 24690, 23106, 39238]","[51664, 75516, 47530, 15051, 6557, 16359, 25125, 51576, 94019, 63336]","[13201, 36967, 6453, 41888, 90598, 20066, 51341, 55080, 27769, 29964]"
5185,4,"[26663, 31852, 55080, 90598, 16111, 20066, 55103, 78408, 5931, 58398]","[37966, 41888, 5931, 28867, 36967, 36878, 9115, 9390, 21333, 11624]","[47612, 37966, 41888, 59952, 13193, 55990, 9390, 36878, 58398, 47530]","[41888, 37966, 55103, 94019, 90598, 58379, 24690, 81106, 78408, 5931]","[41888, 5931, 37966, 36878, 36967, 55080, 94019, 9115, 55103, 78408]","[37966, 32805, 84452, 41888, 35983, 13193, 47612, 58398, 94019, 55080]","[41888, 78408, 81206, 36878, 9115, 55080, 9390, 24690, 2173, 36967]","[78408, 41888, 37966, 9115, 81206, 55103, 36967, 94019, 36878, 31852]","[17602, 16798, 37966, 55103, 58379, 55080, 28867, 44838, 59952, 16359]"
5186,4,"[79785, 82962, 42375, 46658, 20066, 66219, 63336, 23106, 35508, 5931]","[5931, 82177, 2173, 13193, 37966, 41888, 9115, 21333, 11624, 55990]","[42378, 5931, 13193, 9115, 28867, 42378, 5931, 13193, 9115, 28867]","[27769, 6453, 13201, 79785, 26663, 82962, 58379, 90598, 66219, 5931]","[9115, 5931, 20066, 23106, 13193, 35508, 21333, 42375, 16111, 79785]","[58379, 42378, 13193, 66219, 4403, 5931, 20066, 2173, 35508, 16111]","[9115, 23106, 21333, 20066, 13193, 37966, 13201, 42375, 94019, 79785]","[9115, 23106, 66219, 5931, 35508, 16359, 20066, 13193, 13201, 50786]","[13193, 78408, 17602, 35508, 46658, 32805, 4403, 29964, 25125, 16111]"
5187,4,"[13201, 44838, 94019, 73848, 42375, 35508, 41330, 5931, 4752, 80552]","[39238, 41888, 59952, 25125, 67576, 35983, 47612, 80552, 2173, 37966]","[41888, 39238, 90364, 59952, 15051, 47530, 36967, 84452, 41330, 58398]","[18154, 13201, 94019, 73848, 39238, 41888, 41330, 84452, 35508, 42378]","[39238, 13201, 18154, 41888, 47239, 31852, 4403, 41330, 44838, 35508]","[66219, 67012, 94019, 18154, 51664, 47239, 44838, 84452, 73848, 25125]","[47239, 13201, 41888, 41330, 44838, 31852, 39238, 63336, 35508, 75516]","[4403, 41888, 50786, 41330, 39238, 51341, 13201, 5931, 63336, 25125]","[20066, 59952, 6557, 28867, 46658, 24690, 31852, 75776, 21333, 51341]"
5188,4,"[31852, 58379, 50786, 36967, 36878, 51664, 44838, 41330, 4752, 16111]","[36967, 39238, 51664, 75776, 37966, 41888, 9115, 9390, 21333, 13193]","[4752, 36967, 36878, 13193, 41888, 9390, 47612, 35983, 41330, 55990]","[71463, 58379, 50786, 41330, 4752, 36967, 9115, 9390, 13193, 55990]","[36967, 4752, 41330, 58379, 44838, 50786, 16111, 71463, 27769, 37966]","[13201, 82962, 13193, 4752, 71463, 42375, 4403, 81206, 73848, 41888]","[36967, 27769, 31852, 50786, 41330, 71463, 51576, 44838, 75776, 51664]","[36967, 27769, 44838, 37966, 58379, 9390, 16111, 4752, 41330, 55103]","[75776, 15051, 35508, 16798, 17602, 61135, 55103, 39238, 36878, 81206]"
5189,4,"[6557, 26663, 31852, 94019, 81206, 16359, 35508, 47612, 82177, 51664]","[35983, 2173, 47612, 36967, 80552, 37966, 51664, 28867, 41888, 11624]","[36878, 61135, 82177, 51664, 35983, 47612, 80552, 39238, 15051, 90364]","[6557, 94019, 44580, 16359, 82177, 28867, 61135, 17602, 26663, 35508]","[16359, 26663, 6557, 94019, 81206, 44580, 67012, 90364, 16111, 90598]","[94019, 26663, 4403, 44580, 6557, 84452, 81206, 90598, 13201, 82177]","[16359, 26663, 94019, 6557, 90364, 67012, 46658, 44580, 16111, 17602]","[6557, 94019, 26663, 16359, 81206, 35508, 16111, 90598, 55103, 44580]","[36967, 23106, 27769, 2649, 24690, 59952, 21333, 90598, 11624, 41888]"
5190,4,"[16798, 79785, 55103, 5931, 66219, 20066, 51341, 78408, 51664, 47530]","[5931, 62344, 75516, 35983, 47612, 75776, 36967, 37966, 11624, 55990]","[41330, 55990, 47612, 5931, 4752, 9390, 58398, 11624, 36967, 55990]","[18154, 16798, 71463, 55103, 75516, 58379, 55080, 79785, 66219, 11624]","[55103, 75516, 16798, 20066, 26663, 47612, 71463, 58398, 35983, 31852]","[11624, 81206, 55080, 18154, 58379, 62344, 75516, 15051, 55103, 44580]","[20066, 71463, 55103, 16798, 75516, 35983, 63336, 6453, 44838, 11624]","[20066, 71463, 31852, 55103, 24690, 84452, 42375, 41330, 58398, 29964]","[36878, 81206, 55103, 94019, 79785, 20066, 13193, 37966, 71463, 2649]"
5191,4,"[6453, 2649, 94019, 73848, 75516, 50786, 58398, 32805, 15051, 90598]","[58398, 62344, 75516, 37966, 28867, 36967, 80552, 11624, 13193, 90364]","[41330, 5931, 13193, 4752, 32805, 47612, 58398, 37966, 51664, 9390]","[2649, 90598, 13193, 51576, 75516, 2173, 58398, 41330, 17602, 62344]","[13193, 75516, 2649, 58398, 47530, 17602, 90598, 41330, 94019, 73848]","[94019, 2649, 47612, 41330, 32805, 44580, 90598, 78408, 63336, 13193]","[17602, 51664, 11624, 75516, 71463, 47530, 61135, 73848, 13193, 51576]","[17602, 51664, 75516, 71463, 11624, 6557, 50786, 24690, 47530, 73848]","[4752, 62344, 18154, 82177, 42378, 55990, 81206, 28867, 61135, 6557]"
